maps.mardi-gras.title,test,text
maps.mardi-gras.description,test,text
maps.miami-nights.caption,test,text
maps.miami-nights.title,test,text
maps.miami-nights.description,test,text
maps.munich-playoffs.caption,test,text
maps.munich-playoffs.title,test,text
maps.munich-playoffs.description,test,text
maps.map.map-overview.back,test,text
maps.map.map-overview.next,test,text
maps.map.map-track-card.title,test,text
maps.map.map-track-card.course-length.label,test,text
maps.map.map-track-card.difficulty.label,test,text
maps.map.map-track-cards.difficulty.types,test,text
maps.,,text
map.map-overview.back,test,text
map.map-overview.next,test,text
map.map-track-card.course-length.label,test,text
map.map-track-card.difficulty.label,test,text
map.map-track-cards.difficulty.types,"test0,test1,test2",text
quests.title,Missões,text
quests.quest-fpv-01.title,"USANDO
ÓCULOS",text
quests.quest-fpv-01.description,Missões para cobrir o básico de vôo em primeira pessoa.,text
quests.quest-los-01.title,INTRODUÇÃO,text
quests.quest-los-01.description,Missões que cobrem o básico de vôo.,text
quests.quest-pro-01.title,test,text
quests.quest-pro-01.description,test,text
quests.quests-screen.back,test,text
quests.quests-screen.next,test,text
quests.quest-overview.back,test,text
quests.quest-overview.title,test,text
quests.quest-overview.card,test,text
mission-overview.title,test,text
mission-overview.about,test,text
mission-overview.beginner-mode.title,test,text
mission-overview.beginner-mode.description,test,text
mission-overview.mission-title,test,text
mission-overview.intermediate-mode.title,test,text
mission-overview.intermediate-mode.description,test,text
mission-overview.pro-mode.title,test,text
mission-overview.pro-mode.description,test,text
mission-overview.drone.title,test,text
mission-overview.start,test,text
mission-overview.back,test,text
tracks.drl-sandbox.freestyle.title,test,text
tracks.drl-sandbox.freestyle.description,test,text
tracks.drl-sandbox.race.title,test,text
tracks.drl-sandbox.race.description,test,text
tracks.drl-sandbox.race-01.title,test,text
tracks.drl-sandbox.race-01.description,test,text
tracks.airplane-graveyard.freestyle.title,test,text
tracks.airplane-graveyard.freestyle.description,test,text
tracks.bell-labs.freestyle.title,test,text
tracks.bell-labs.freestyle.description,test,text
tracks.bell-labs.race.title,test,text
tracks.bell-labs.race.description,test,text
tracks.bell-labs.race-01.title,test,text
tracks.bell-labs.race-01.description,test,text
tracks.bell-labs.race-02.title,test,text
tracks.bell-labs.race-02.description,test,text
tracks.detroit.freestyle.title,test,text
tracks.detroit.freestyle.description,test,text
tracks.detroit.race.title,test,text
tracks.detroit.race.description,test,text
tracks.gates-of-hell.freestyle.title,test,text
tracks.gates-of-hell.freestyle.description,test,text
tracks.gates-of-hell.race.title,test,text
tracks.gates-of-hell.race.description,test,text
tracks.gates-of-hell.race-01.title,test,text
tracks.gates-of-hell.race-01.description,test,text
tracks.gates-of-hell.race-02.title,test,text
tracks.gates-of-hell.race-02.description,test,text
tracks.gates-of-hell.race-03.title,test,text
tracks.gates-of-hell.race-03.description,test,text
tracks.lapocalypse.race.title,test,text
tracks.lapocalypse.race.description,test,text
tracks.lapocalypse.freestyle.title,test,text
tracks.lapocalypse.freestyle.description,test,text
tracks.miami-lights.freestyle.title,test,text
tracks.miami-lights.freestyle.description,test,text
tracks.miami-lights.race.title,test,text
tracks.miami-lights.race.description,test,text
tracks.miami-lights.race-01.title,test,text
tracks.miami-lights.race-01.description,test,text
tracks.miami-lights.race-02.title,test,text
tracks.miami-lights.race-02.description,test,text
tracks.ohio-crash-site.freestyle.title,test,text
tracks.ohio-crash-site.freestyle.description,test,text
tracks.ohio-crash-site.race.title,test,text
tracks.ohio-crash-site.race.description,test,text
tracks.ohio-crash-site.race-01.title,test,text
tracks.ohio-crash-site.race-01.description,test,text
tracks.ohio-crash-site.race-02.title,test,text
tracks.ohio-crash-site.race-02.description,test,text
tracks.atlanta-aftermath.race.title,test,text
tracks.atlanta-aftermath.race.description,test,text
tracks.atlanta-aftermath.freestyle.title,test,text
tracks.atlanta-aftermath.freestyle.description,test,text
tracks.boston-foundry.race.title,test,text
tracks.boston-foundry.race.description,test,text
tracks.boston-foundry.freestyle.title,test,text
tracks.boston-foundry.freestyle.description,test,text
tracks.london.race.title,test,text
tracks.london.race.description,test,text
tracks.london.freestyle.title,test,text
tracks.london.freestyle.description,test,text
tracks.mardi-gras.freestyle.title,test,text
tracks.mardi-gras.freestyle.description,test,text
tracks.mardi-gras.race.title,test,text
tracks.mardi-gras.race.description,test,text
tracks.miami-nights.race.title,test,text
tracks.miami-nights.race.description,test,text
tracks.miami-nights.freestyle.title,test,text
tracks.miami-nights.freestyle.description,test,text
tracks.munich-playoffs.race.title,test,text
tracks.munich-playoffs.race.description,test,text
tracks.munich-playoffs.freestyle.title,test,text
tracks.munich-playoffs.freestyle.description,test,text
ms-learn-to-fly.title,Aprenda a Voar,text
ms-learn-to-fly.description,Introduz o jogador aos controles básicos.,text
ms-learn-to-fly.shortDescription,"Este é um drone para iniciantes, você o usará para o treinamento.

Este drone voará nos modos <color=#5db300>iniciante</color> e <color=#f8e71c>intermediário</color> os quais ajudam novos pilotos se acostumar com os controles.",text
ms-learn-to-fly.dialog-000,Vamos aprender a voar. Use o directional direito para Decolar.,text
ms-learn-to-fly.dialog-001,Com o direcional esquerdo você pode controlar a elevação. Vá até 32 metros.,text
ms-learn-to-fly.dialog-002,Cuidado. Se você subir demais o sinal será perdido. Volte para 31m de altura.,text
ms-pitch.title,test,text
ms-pitch.description,test,text
ms-pitch.shortDescription,test,text
ms-pitch.dialog-124,test,text
ms-pitch.dialog-125,test,text
ms-pitch.dialog-126,test,text
ms-pitch.dialog-127,test,text
ms-pitch.dialog-128,test,text
ms-pitch.dialog-129,test,text
ms-pitch.dialog-130,test,text
ms-pitch.dialog-131,test,text
ms-pitch.dialog-132,test,text
ms-pitch.dialog-133,test,text
ms-roll.title,test,text
ms-roll.description,test,text
ms-roll.shortDescription,test,text
ms-roll.dialog-178,test,text
ms-roll.dialog-179,test,text
ms-roll.dialog-180,test,text
ms-roll.dialog-181,test,text
ms-roll.dialog-182,test,text
ms-roll.dialog-183,test,text
ms-roll.dialog-184,test,text
ms-roll.dialog-185,test,text
ms-roll.dialog-186,test,text
ms-roll.dialog-187,test,text
ms-roll.dialog-188,test,text
ms-sky-with-diamonds.title,test,text
ms-sky-with-diamonds.description,test,text
ms-sky-with-diamonds.shortDescription,test,text
ms-sky-with-diamonds.dialog-233,test,text
ms-sky-with-diamonds.dialog-234,test,text
ms-sky-with-diamonds.dialog-235,test,text
ms-sky-with-diamonds.dialog-236,test,text
ms-sky-with-diamonds.dialog-237,test,text
ms-sky-with-diamonds.dialog-238,test,text
ms-sky-with-diamonds.dialog-239,test,text
ms-sky-with-diamonds.dialog-240,test,text
ms-sky-with-diamonds.dialog-241,test,text
ms-sky-with-diamonds.dialog-242,test,text
ms-sky-with-diamonds.dialog-243,test,text
ms-roof-and-roll.title,test,text
ms-roof-and-roll.description,test,text
ms-roof-and-roll.shortDescription,test,text
ms-roof-and-roll.dialog-189,test,text
ms-roof-and-roll.dialog-190,test,text
ms-roof-and-roll.dialog-191,test,text
ms-roof-and-roll.dialog-192,test,text
ms-roof-and-roll.dialog-193,test,text
ms-roof-and-roll.dialog-196,test,text
ms-roof-and-roll.dialog-197,test,text
ms-roof-and-roll.dialog-198,test,text
ms-roof-and-roll.dialog-199,test,text
ms-roof-and-roll.dialog-200,test,text
ms-roof-and-roll.dialog-203,test,text
ms-roof-and-roll.dialog-204,test,text
ms-roof-and-roll.dialog-207,test,text
ms-roof-and-roll.dialog-208,test,text
ms-roof-and-roll.dialog-211,test,text
ms-roof-and-roll.dialog-212,test,text
ms-roof-and-roll.dialog-213,test,text
ms-roof-and-roll.dialog-214,test,text
ms-roof-to-roof.title,test,text
ms-roof-to-roof.description,test,text
ms-roof-to-roof.shortDescription,test,text
ms-roof-to-roof.dialog-215,test,text
ms-roof-to-roof.dialog-216,test,text
ms-roof-to-roof.dialog-217,test,text
ms-roof-to-roof.dialog-218,test,text
ms-roof-to-roof.dialog-219,test,text
ms-roof-to-roof.dialog-220,test,text
ms-roof-to-roof.dialog-221,test,text
ms-roof-to-roof.dialog-222,test,text
ms-roof-to-roof.dialog-223,test,text
ms-roof-to-roof.dialog-224,test,text
ms-roof-to-roof.dialog-225,test,text
ms-roof-to-roof.dialog-226,test,text
ms-roof-to-roof.dialog-227,test,text
ms-roof-to-roof.dialog-228,test,text
ms-roof-to-roof.dialog-229,test,text
ms-roof-to-roof.dialog-230,test,text
ms-roof-to-roof.dialog-231,test,text
ms-roof-to-roof.dialog-232,test,text
ms-diamond-path.title,test,text
ms-diamond-path.description,test,text
ms-diamond-path.shortDescription,test,text
ms-diamond-path.dialog-60,test,text
ms-diamond-path.dialog-61,test,text
ms-diamond-path.dialog-62,test,text
ms-diamond-path.dialog-63,test,text
ms-diamond-path.dialog-64,test,text
ms-diamond-path.dialog-65,test,text
ms-diamond-path.dialog-66,test,text
ms-diamond-path.dialog-67,test,text
ms-diamond-path.dialog-68,test,text
ms-diamond-path.dialog-69,test,text
ms-diamond-path.dialog-70,test,text
ms-diamond-path.dialog-71,test,text
ms-diamond-path.dialog-72,test,text
ms-diamond-path.dialog-73,test,text
ms-diamond-path.dialog-74,test,text
ms-crane-climb.title,test,text
ms-crane-climb.description,test,text
ms-crane-climb.shortDescription,test,text
ms-crane-climb.dialog-51,test,text
ms-crane-climb.dialog-52,test,text
ms-crane-climb.dialog-53,test,text
ms-crane-climb.dialog-54,test,text
ms-crane-climb.dialog-55,test,text
ms-crane-climb.dialog-56,test,text
ms-crane-climb.dialog-57,test,text
ms-crane-climb.dialog-58,test,text
ms-crane-climb.dialog-59,test,text
ms-crane-climb.,test,
ms-pop-em-all.title,test,text
ms-pop-em-all.description,test,text
ms-pop-em-all.shortDescription,test,text
ms-pop-em-all.dialog-134,test,text
ms-pop-em-all.dialog-135,test,text
ms-pop-em-all.dialog-136,test,text
ms-pop-em-all.dialog-137,test,text
ms-pop-em-all.dialog-138,test,text
ms-pop-em-all.dialog-139,test,text
ms-pop-em-all.dialog-140,test,text
ms-pop-em-all.dialog-141,test,text
ms-pop-em-all.dialog-142,test,text
ms-pop-em-all.dialog-143,test,text
ms-balloon-hunt.title,test,text
ms-balloon-hunt.description,test,text
ms-balloon-hunt.shortDescription,test,text
ms-balloon-hunt.dialog-1,test,text
ms-balloon-hunt.dialog-2,test,text
ms-balloon-hunt.dialog-3,test,text
ms-balloon-hunt.dialog-4,test,text
ms-balloon-hunt.dialog-5,test,text
ms-balloon-hunt.dialog-6,test,text
ms-balloon-hunt.dialog-7,test,text
ms-balloon-hunt.dialog-8,test,text
ms-balloon-hunt.dialog-9,test,text
ms-balloon-hunt.dialog-10,test,text
ms-balloon-hunt.dialog-11,test,text
ms-balloon-hunt.dialog-12,test,text
ms-balloon-hunt.dialog-13,test,text
ms-balloon-hunt.dialog-14,test,text
ms-balloon-hunt.dialog-15,test,text
ms-balloon-hunt.dialog-16,test,text
ms-balloon-hunt.dialog-17,test,text
ms-balloon-hunt.dialog-18,test,text
ms-balloon-hunt.dialog-19,test,text
ms-balloon-hunt.dialog-20,test,text
ms-balloon-hunt.dialog-21,test,text
ms-balloon-hunt.dialog-22,test,text
ms-balloon-hunt.dialog-23,test,text
ms-balloon-hunt.dialog-24,test,text
ms-balloon-hunt.dialog-25,test,text
ms-balloon-hunt.dialog-26,test,text
ms-balloon-hunt.dialog-27,test,text
ms-balloon-hunt.dialog-28,test,text
ms-balloon-hunt.dialog-29,test,text
ms-balloon-hunt.dialog-30,test,text
ms-balloon-hunt.dialog-31,test,text
ms-balloon-hunt.dialog-32,test,text
ms-balloon-hunt.dialog-33,test,text
ms-downtown-pop.title,test,text
ms-downtown-pop.description,test,text
ms-downtown-pop.shortDescription,test,text
ms-downtown-pop.dialog-75,test,text
ms-downtown-pop.dialog-76,test,text
ms-downtown-pop.dialog-77,test,text
ms-downtown-pop.dialog-78,test,text
ms-downtown-pop.dialog-79,test,text
ms-downtown-pop.dialog-80,test,text
ms-downtown-pop.dialog-81,test,text
ms-downtown-pop.dialog-82,test,text
ms-downtown-pop.dialog-83,test,text
ms-downtown-pop.dialog-84,test,text
ms-downtown-pop.dialog-85,test,text
ms-downtown-pop.dialog-86,test,text
ms-downtown-pop.dialog-87,test,text
ms-under-your-power.title,test,text
ms-under-your-power.description,test,text
ms-under-your-power.shortDescription,test,text
ms-under-your-power.dialog-244,test,text
ms-under-your-power.dialog-245,test,text
ms-under-your-power.dialog-246,test,text
ms-under-your-power.dialog-247,test,text
ms-under-your-power.dialog-248,test,text
ms-under-your-power.dialog-249,test,text
ms-under-your-power.dialog-250,test,text
ms-under-your-power.dialog-251,test,text
ms-under-your-power.dialog-252,test,text
ms-under-your-power.dialog-253,test,text
ms-under-your-power.dialog-254,test,text
ms-under-your-power.dialog-255,test,text
ms-under-your-power.dialog-256,test,text
ms-under-your-power.dialog-257,test,text
ms-under-your-power.dialog-258,test,text
ms-under-your-power.dialog-259,test,text
ms-under-your-power.dialog-260,test,text
ms-under-your-power.dialog-261,test,text
ms-under-your-power.dialog-262,test,text
ms-road-to-fpv.title,test,text
ms-road-to-fpv.description,test,text
ms-road-to-fpv.shortDescription,test,text
ms-road-to-fpv.dialog-144,test,text
ms-road-to-fpv.dialog-145,test,text
ms-road-to-fpv.dialog-146,test,text
ms-road-to-fpv.dialog-147,test,text
ms-road-to-fpv.dialog-148,test,text
ms-road-to-fpv.dialog-149,test,text
ms-road-to-fpv.dialog-150,test,text
ms-road-to-fpv.dialog-151,test,text
ms-road-to-fpv.dialog-152,test,text
ms-road-to-fpv.dialog-153,test,text
ms-road-to-fpv.dialog-154,test,text
ms-road-to-fpv.dialog-155,test,text
ms-road-to-fpv.dialog-156,test,text
ms-road-to-fpv.dialog-157,test,text
ms-road-to-fpv.dialog-158,test,text
ms-road-to-fpv.dialog-159,test,text
ms-road-to-fpv.dialog-160,test,text
ms-road-to-fpv.dialog-166,test,text
ms-road-to-fpv.dialog-167,test,text
ms-road-to-fpv.dialog-168,test,text
ms-road-to-fpv.dialog-169,test,text
ms-road-to-fpv.dialog-170,test,text
ms-road-to-fpv.dialog-171,test,text
ms-road-to-fpv.dialog-172,test,text
ms-road-to-fpv.dialog-173,test,text
ms-road-to-fpv.dialog-174,test,text
ms-road-to-fpv.dialog-175,test,text
ms-road-to-fpv.dialog-176,test,text
ms-road-to-fpv.dialog-177,test,text
ms-first-person-view.title,test,text
ms-first-person-view.description,test,text
ms-first-person-view.shortDescription,test,text
ms-first-person-view.dialog-296,test,text
ms-first-person-view.dialog-297,test,text
ms-first-person-view.dialog-298,test,text
ms-first-person-view.dialog-299,test,text
ms-first-person-view.dialog-300,test,text
ms-first-person-view.dialog-301,test,text
ms-first-person-view.dialog-302,test,text
ms-first-person-view.dialog-303,test,text
ms-first-person-view.dialog-304,test,text
ms-first-person-view.dialog-305,test,text
ms-first-person-view.dialog-306,test,text
ms-first-person-view.dialog-307,test,text
ms-first-person-view.dialog-308,test,text
ms-first-person-view.dialog-309,test,text
ms-first-person-view.dialog-310,test,text
ms-first-person-view.dialog-311,test,text
ms-first-person-view.dialog-312,test,text
ms-first-person-view.dialog-313,test,text
ms-first-person-view.dialog-314,test,text
ms-first-person-view.dialog-315,test,text
ms-first-person-view.dialog-316,test,text
ms-first-person-view.dialog-317,test,text
ms-first-person-view.dialog-318,test,text
ms-first-person-view.dialog-319,test,text
ms-first-person-view.dialog-320,test,text
ms-first-person-view.dialog-321,test,text
ms-pitch-and-roll.title,test,text
ms-pitch-and-roll.description,test,text
ms-pitch-and-roll.shortDescription,test,text
ms-pitch-and-roll.dialog-363,test,text
ms-pitch-and-roll.dialog-364,test,text
ms-pitch-and-roll.dialog-365,test,text
ms-pitch-and-roll.dialog-366,test,text
ms-pitch-and-roll.dialog-367,test,text
ms-pitch-and-roll.dialog-368,test,text
ms-pitch-and-roll.dialog-369,test,text
ms-pitch-and-roll.dialog-370,test,text
ms-pitch-and-roll.dialog-371,test,text
ms-pitch-and-roll.dialog-372,test,text
ms-pitch-and-roll.dialog-373,test,text
ms-pitch-and-roll.dialog-374,test,text
ms-pitch-and-roll.dialog-375,test,text
ms-pitch-and-roll.dialog-376,test,text
ms-pitch-and-roll.dialog-377,test,text
ms-pitch-and-roll.dialog-378,test,text
ms-pitch-and-roll.dialog-379,test,text
ms-pitch-and-roll.dialog-380,test,text
ms-pitch-and-roll.dialog-381,test,text
ms-pitch-and-roll.dialog-382,test,text
ms-pitch-and-roll.dialog-383,test,text
ms-pitch-and-roll.dialog-384,test,text
ms-pitch-and-roll.dialog-385,test,text
ms-yaw-know-what-i-mean.title,test,text
ms-yaw-know-what-i-mean.description,test,text
ms-yaw-know-what-i-mean.shortDescription,test,text
ms-yaw-know-what-i-mean.dialog-457,test,text
ms-yaw-know-what-i-mean.dialog-458,test,text
ms-yaw-know-what-i-mean.dialog-459,test,text
ms-yaw-know-what-i-mean.dialog-460,test,text
ms-yaw-know-what-i-mean.dialog-461,test,text
ms-yaw-know-what-i-mean.dialog-462,test,text
ms-yaw-know-what-i-mean.dialog-463,test,text
ms-yaw-know-what-i-mean.dialog-464,test,text
ms-yaw-know-what-i-mean.dialog-465,test,text
ms-yaw-know-what-i-mean.dialog-466,test,text
ms-yaw-know-what-i-mean.dialog-467,test,text
ms-yaw-know-what-i-mean.dialog-468,test,text
ms-yaw-know-what-i-mean.dialog-469,test,text
ms-yaw-know-what-i-mean.dialog-470,test,text
ms-yaw-know-what-i-mean.dialog-471,test,text
ms-yaw-know-what-i-mean.dialog-472,test,text
ms-yaw-know-what-i-mean.dialog-473,test,text
